,msno,is_churn,city,age,gender,registered_via,registration_init_time,gender_male,gender_nan,gender_female,total_days_since_joined,cost_per_month,on_auto_renew,payment_method_latest,churn_returned_in_past,churn_returned_num_times,churned_full_in_past,churned_full_num_times,churned_any_in_past,churned_any_num_times,total_mins_last_month,total_mins_last_6_months,num_unique_last_month,num_unique_last_6_months,num_songs_started_last_month,num_songs_started_last_6_months,num_songs_listened_last_month,num_songs_listened_last_6_months,num_songs_finished_last_month,num_songs_finished_last_6_months,songs_affinity_nps_last_month,songs_affinity_nps_last_6_months,songs_percent_loved_last_month,songs_percent_loved_last_6_months,songs_percent_disliked_last_month,songs_percent_disliked_last_6_months,active_days_L30_last_month,active_days_L30_last_6_months_avg,is_MAU_last_month,is_WAU_last_month,is_WAU_last_6_months,is_DAU_last_month,is_DAU_last_6_months,avg_min_per_song,last_6_months_avg_monthly_mins,last_month_vs_6_month_avg
2365,0gm9RJjestfHrzV9jl4VNV817wP/mvRnBE56HhStPKg=,0,1.0,,,7.0,2016-08-09,0,1,0,176.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.0,149.12545,0.0,116.0,0.0,143.0,0.0,25.0,0.0,17.0,,-0.6643356643356644,,0.16083916083916083,,0.7412587412587412,0.0,1.0,False,False,,False,,,24.854241666666667,0.0
2366,JdD2Yb1vMEW5wwL/VdxNed2Os8ahfjUkjDOE54LXcVQ=,1,13.0,19.0,male,9.0,2011-03-05,1,0,0,2160.0,180.0,1.0,36.0,False,0.0,False,0.0,False,0.0,4545.900533333333,20584.738833333333,1242.0,5214.0,1503.0,6325.0,1067.0,4994.0,887.0,4425.0,0.3652694610778443,0.5356521739130434,0.6553559547571524,0.7460869565217392,0.2155688622754491,0.14972332015810277,28.0,28.166666666666668,True,True,True,True,False,3.0245512530494567,3430.7898055555556,1.3250303256620541
2367,4ajnLBSUhQdcNEvFldyjLCse0W/e2XDAhHFMc+Y/lsY=,1,4.0,20.0,male,9.0,2016-02-25,1,0,0,342.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,336.56129999999996,2025.01855,93.0,532.0,125.0,722.0,82.0,496.0,64.0,437.0,0.272,0.3476454293628809,0.616,0.6606648199445984,0.304,0.27008310249307477,12.0,5.5,True,True,False,False,False,2.6924903999999996,337.50309166666665,0.9972095317349068
2368,+d39plX1TijqYIp7BzImMcTm95guCHYvsw26FsdHitI=,1,1.0,,,9.0,2016-02-16,0,1,0,351.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,6706.096449999999,26964.2955,1814.0,6766.0,2320.0,8755.0,1559.0,6189.0,1361.0,5389.0,0.30474137931034484,0.3681324957167333,0.6327586206896552,0.6612221587664192,0.23836206896551723,0.197829811536265,29.0,27.666666666666668,True,True,True,True,False,2.890558814655172,4494.04925,1.4922169466656376
2369,7ovbOvMWtqMAKnRTwFx4bKSUcmkBc/kkFd+8JsSLhKs=,1,1.0,,,4.0,2017-01-19,0,1,0,13.0,0.0,0.0,38.0,False,0.0,False,0.0,False,0.0,671.0053333333334,671.0053333333334,127.0,127.0,279.0,279.0,199.0,199.0,180.0,180.0,0.3835125448028674,0.3835125448028674,0.6702508960573477,0.6702508960573477,0.23297491039426524,0.23297491039426524,10.0,1.6666666666666667,True,True,,False,,2.405037037037037,111.83422222222224,6.0
2370,ZS0LNQl90yMjZV6Q+09L1VimrQrwWi8G2ati0WaaSnY=,1,1.0,,,7.0,2012-01-17,0,1,0,1842.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.0,7997.305683333334,0.0,2057.0,0.0,2364.0,0.0,1917.0,0.0,1834.0,,0.6057529610829103,,0.794839255499154,,0.15186125211505921,0.0,12.166666666666666,False,False,False,False,False,,1332.8842805555557,0.0
2371,jVaToNJHtEsNtYwLX92MiAMgYI1sPw3YL3s07hGbO5Q=,1,6.0,17.0,male,9.0,2015-09-01,1,0,0,519.0,130.82926829268294,0.0,38.0,False,0.0,False,0.0,False,0.0,2508.03055,24398.818150000003,732.0,8915.0,922.0,9881.0,642.0,5992.0,602.0,5504.0,0.37093275488069416,0.1847991094018824,0.6746203904555315,0.5783827547819047,0.19305856832971802,0.24167594373039167,27.0,28.166666666666668,True,True,True,True,False,2.720206670281996,4066.469691666667,0.6167586973879715
2372,dJY3jma+96KhcJ/E6Gy3AyR1j+9aSsvCxCZt/CbH5f0=,0,1.0,,,7.0,2014-04-07,0,1,0,1031.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,355.2904833333333,773.1528333333334,91.0,187.0,129.0,318.0,81.0,171.0,69.0,147.0,0.20930232558139536,0.03459119496855346,0.5813953488372093,0.4968553459119497,0.32558139534883723,0.3742138364779874,8.0,2.3333333333333335,True,True,False,False,False,2.754189793281654,128.85880555555556,2.7572076413524966
2373,qpLIXvpEYsH0xd603ksOXBxFd1TcFy0xxsklz9IHR1k=,0,1.0,,,7.0,2016-10-08,0,1,0,116.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,2001.5487500000004,5755.09775,322.0,1365.0,638.0,1888.0,479.0,1342.0,415.0,1159.0,0.4482758620689655,0.3734110169491525,0.6974921630094044,0.6626059322033898,0.21316614420062696,0.2330508474576271,29.0,18.0,True,True,,True,,3.137223746081505,959.1829583333333,2.0867225930263307
2374,mEVFb8RCR3Z0HG/rbufiKEFjPSgcfvMvDUxIQZPK9qw=,1,6.0,,,7.0,2012-12-26,0,1,0,1498.0,149.0,1.0,41.0,True,1.0,False,0.0,True,1.0,1685.03485,23366.74373333334,416.0,5812.0,439.0,6084.0,414.0,5830.0,406.0,5763.0,0.8724373576309795,0.9110782380013149,0.929384965831435,0.952827087442472,0.05011389521640091,0.034845496383957925,13.0,18.333333333333332,True,True,False,False,False,3.838348177676538,3894.45728888889,0.43267513930824225
2375,0kyzBZQAQzYG10UN+7icFt3iV/d0WbxQ89alhBhn8Qg=,0,1.0,,,7.0,2014-04-22,0,1,0,1016.0,119.25,0.0,38.0,False,0.0,False,0.0,False,0.0,802.6639666666666,5436.825083333333,244.0,1503.0,314.0,2000.0,192.0,1268.0,174.0,1129.0,0.1942675159235669,0.233,0.5828025477707006,0.599,0.2898089171974522,0.283,20.0,21.833333333333332,True,True,False,False,False,2.556254670912951,906.1375138888889,0.8858081189265162
2376,8N8QBbmV4MZtijRx8vy2zkJeYLEkCH9EhUjFYzsR90w=,0,13.0,38.0,female,7.0,2011-11-12,0,0,1,1908.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,2722.465416666666,16466.2536,183.0,1083.0,711.0,4203.0,637.0,3809.0,614.0,3681.0,0.7777777777777778,0.7963359505115394,0.8818565400843882,0.8900785153461813,0.09142053445850915,0.07161551272900309,26.0,23.166666666666668,True,True,False,True,False,3.8290652836380676,2744.3756,0.9920163321181934
2377,OQGpscKXfLDbQukGU53BqUjH64Dr96tgJJpsfsRieVo=,0,1.0,,,7.0,2016-06-15,0,1,0,231.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,552.4047333333333,3404.2534499999997,182.0,915.0,211.0,1363.0,115.0,767.0,71.0,481.0,-0.023696682464454975,0.008070432868672046,0.4312796208530806,0.44534115920763023,0.20853080568720378,0.2523844460748349,9.0,7.833333333333333,True,True,False,False,False,2.6180319115323853,567.3755749999999,0.9736138770748695
2378,+6h0qKMcuMwlSXKyAsO2b0yl0iL5dUpFk1+85smA+Ts=,1,13.0,40.0,female,9.0,2010-08-15,0,0,1,2362.0,180.0,0.0,36.0,False,0.0,False,0.0,False,0.0,455.8249,1900.2425166666665,63.0,487.0,125.0,682.0,116.0,505.0,113.0,485.0,0.848,0.4574780058651026,0.92,0.717008797653959,0.072,0.22287390029325513,5.0,6.5,True,True,False,False,False,3.6465992000000003,316.7070861111111,1.4392633445532756
2379,Oy5QX/ugIu4PL4T3bbYYXPnNSWzrpQNWBhNP4xa5rEk=,0,13.0,25.0,female,3.0,2015-09-06,0,0,1,514.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,4785.71405,20169.570766666668,1086.0,4295.0,1302.0,5960.0,1142.0,4608.0,1101.0,4366.0,0.7365591397849462,0.5276845637583892,0.8594470046082949,0.7545302013422819,0.10675883256528418,0.1894295302013423,27.0,25.333333333333332,True,True,False,True,False,3.6756636328725034,3361.595127777778,1.4236437964983761
2380,C0GYFzX1mpNJopCdzEI4NNiHSWqIR+Cwz+QjGV893CY=,1,22.0,37.0,female,3.0,2015-07-31,0,0,1,551.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,1247.7539166666668,8534.528499999999,746.0,3725.0,945.0,4615.0,296.0,1971.0,250.0,1647.0,-0.39894179894179893,-0.17551462621885158,0.2878306878306878,0.39739978331527626,0.635978835978836,0.5011917659804984,21.0,21.166666666666668,True,True,False,False,False,1.3203745149911819,1422.4214166666663,0.8772041126817963
2381,Df+kAivCxOA0ShlPEjnmL3I5g7LV6b5+Z/sEp4h0tr0=,1,,,,,,0,1,0,,0.0,1.0,30.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
2382,dLLrHyDmsv0qrFlzrQhvagFTdJP/eSmN+4ZsJ2g+hDM=,1,1.0,,,7.0,2013-10-02,0,1,0,1218.0,149.0,1.0,41.0,True,1.0,False,0.0,True,1.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
2383,rxlzT0aPQwu2ps4BcFSD3G20xHd35lbX9DjLMmTq270=,0,15.0,29.0,female,3.0,2012-06-27,0,0,1,1680.0,149.0,1.0,37.0,False,0.0,False,0.0,False,0.0,349.6998833333334,5246.3252,116.0,1276.0,134.0,1670.0,79.0,1245.0,54.0,1034.0,0.08955223880597014,0.44610778443113774,0.5,0.7005988023952096,0.291044776119403,0.18982035928143712,11.0,13.833333333333334,True,True,False,False,False,2.6097006218905476,874.3875333333334,0.39993695015322345
2384,jGtkbYQn6zGI2HF9C1reNwzVRRYpPuLLTCUktQG91V4=,1,,,,,,0,1,0,,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
2385,8D0AV1OvtrnZmjgR3x5uDQNHL46V3VD9NKF/lNqcxv8=,1,6.0,38.0,male,4.0,2016-04-23,1,0,0,284.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,450.26411666666667,5792.14865,181.0,1349.0,243.0,2028.0,112.0,1347.0,95.0,1240.0,-0.12345679012345678,0.3032544378698225,0.4156378600823045,0.6390532544378699,0.49382716049382713,0.28944773175542404,12.0,13.0,True,True,False,False,False,1.8529387517146776,965.3581083333333,0.4664218519322704
2386,4WnuJW/RmVZ0TOLQ9uoA/0bJn0IVa0JDkoX1O6unRoE=,0,1.0,,,7.0,2016-02-20,0,1,0,347.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
2387,RmaOnCwURrZVSyFNE4iHGAldC5OjHs4A1bq9IDnYL5Y=,1,1.0,,,7.0,2013-08-06,0,1,0,1275.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
2388,2pcFo1JcMJPMCBb0zx8y2g9FqgoLQpGU9HXi+sHu12Y=,0,1.0,,,7.0,2013-08-03,0,1,0,1278.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,9441.110499999999,55164.79876666667,2059.0,11668.0,2505.0,14078.0,2217.0,12870.0,2119.0,12492.0,0.7536926147704591,0.8169484301747407,0.8686626746506986,0.9027560733058673,0.09700598802395209,0.06890183264668277,27.0,24.166666666666668,True,True,False,True,False,3.7689063872255484,9194.133127777777,1.0268624968542213
2389,urnd6J2euS2crJPApYwYpT/ghY3W6M0BGCRFFWilkpI=,1,5.0,40.0,male,9.0,2015-05-24,1,0,0,619.0,89.33333333333333,0.0,32.0,False,0.0,False,0.0,False,0.0,5134.742450000001,24823.41635,1116.0,5605.0,1671.0,8377.0,1183.0,5535.0,899.0,3775.0,0.37043686415320165,0.27217380923958456,0.6624775583482945,0.611436074967172,0.22262118491921004,0.2708606899844813,24.0,24.333333333333332,True,True,False,True,False,3.0728560442848596,4137.236058333333,1.2411045387795707
2390,XFpkoIyKXEGCCCbA0VpVK6AP0g3rdQrf5vrBLLqrKio=,0,3.0,,,9.0,2014-12-11,0,1,0,783.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,6051.5899,30385.410083333332,1214.0,6989.0,1784.0,9258.0,1523.0,7465.0,1402.0,6250.0,0.679372197309417,0.576150356448477,0.8256726457399103,0.7698206956146035,0.10089686098654709,0.13318211276733635,30.0,29.5,True,True,True,True,False,3.3921468049327355,5064.235013888889,1.1949662453269343
2391,uFMeNy5r82o4h7+IzmD8mkzKXh0vxxuqvNHKz6Cs4qo=,0,13.0,,,7.0,2011-02-21,0,1,0,2172.0,149.0,1.0,33.0,False,0.0,False,0.0,False,0.0,617.4936333333334,5101.797566666666,291.0,1375.0,351.0,1571.0,136.0,1179.0,107.0,1104.0,-0.2962962962962963,0.4672183322724379,0.3162393162393162,0.7167409293443666,0.4358974358974359,0.18714194780394652,13.0,17.166666666666668,True,True,False,False,False,1.7592411206077874,850.2995944444443,0.7262071361292156
2392,5cGiWFV7pXcKHNk/gmfBGb7iTnlcDCvknCUARfowKts=,0,,,,,,0,1,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
2393,4rdE/M6STKmvh7JipIFZAIYpNs8M9hBlSD56AislHF0=,1,12.0,26.0,male,4.0,2016-04-29,1,0,0,278.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,3020.9535666666666,9965.817400000002,402.0,2854.0,841.0,3814.0,740.0,2467.0,720.0,2338.0,0.751486325802616,0.27897220765600417,0.8715814506539834,0.6321447299423177,0.10463733650416171,0.3251179863660199,7.0,18.333333333333332,True,True,False,False,False,3.59209698771304,1660.9695666666669,1.818789234488683
2394,XOKweB6CNKOADHl2sFtanXcUhayfR58djIOfLyqdwlI=,0,13.0,32.0,female,9.0,2011-05-06,0,0,1,2098.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,5835.381266666666,47372.46365,1307.0,10807.0,1564.0,12359.0,1459.0,11585.0,1381.0,11059.0,0.8510230179028133,0.8569463548830811,0.9181585677749361,0.919572780969334,0.04859335038363171,0.04450198236103245,21.0,24.666666666666668,True,True,False,False,False,3.7310621909633417,7895.410608333333,0.7390852174942774
2395,CDj76MzDyM8uwHjEQnrGwXFl8v0HxA+qBjH2Vk60gkM=,1,1.0,,,7.0,2015-03-01,0,1,0,703.0,0.0,1.0,29.0,False,0.0,False,0.0,False,0.0,703.0509666666668,1834.5362833333336,156.0,494.0,169.0,560.0,136.0,429.0,122.0,381.0,0.5621301775147929,0.48214285714285715,0.757396449704142,0.7160714285714286,0.13609467455621302,0.15714285714285714,17.0,7.166666666666667,True,True,False,False,False,4.160064891518738,305.75604722222226,2.2993853205974113
2396,5EFkP764EGgIp3bCkSpsesd/MiyRZlHTVGlTF2wq7BU=,0,,,,,,0,1,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
2397,x1Hhsc0C8a3DAWN2KWI+fuDQqz9oLB2Jabr3qZz4qQc=,1,6.0,18.0,female,9.0,2010-10-20,0,0,1,2296.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,3328.2308,33573.79176666666,599.0,7030.0,917.0,9628.0,784.0,8160.0,741.0,7797.0,0.6913849509269356,0.6743872039883673,0.836423118865867,0.8268591607810553,0.10141766630316248,0.11310760282509348,25.0,26.833333333333332,True,True,True,True,False,3.6294774263904035,5595.63196111111,0.5947908695801933
2398,eb+SibrB8c4v5nJUKt9bNWGy+SFsGvtuj5qbsqeWKjk=,1,1.0,,,7.0,2016-03-29,0,1,0,309.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.0,12939.614483333335,0.0,2482.0,0.0,3718.0,0.0,3278.0,0.0,2954.0,,0.7305002689618074,,0.8488434642280797,,0.08633674018289403,0.0,13.166666666666666,False,False,False,False,False,,2156.6024138888893,0.0
2399,7bkSmYqv0tSA2+S3QseDWQmYbAW/Dkfow3f/Axsz3mY=,1,1.0,,,9.0,2015-03-09,0,1,0,695.0,180.0,0.0,29.0,False,0.0,False,0.0,False,0.0,3651.156316666667,16052.218883333333,679.0,3340.0,965.0,4706.0,912.0,4030.0,907.0,3935.0,0.8891191709844559,0.7016574585635359,0.944041450777202,0.8453038674033149,0.05077720207253886,0.12452188695282618,13.0,18.5,True,True,False,False,False,3.7835816753022455,2675.369813888889,1.364729577837086
2400,WI6c8iypnlm3t8EzptZvuVQGbTm5nnLJ0S4AxapaK3Q=,0,14.0,25.0,male,7.0,2013-05-21,1,0,0,1352.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1529.2077,7069.85915,269.0,1523.0,521.0,2491.0,378.0,1804.0,348.0,1670.0,0.418426103646833,0.42031312725812925,0.6928982725527831,0.6961059815335207,0.22648752399232247,0.22641509433962265,19.0,18.666666666666668,True,True,False,False,False,2.935139539347409,1178.3098583333333,1.297797594737089
2401,fM41Rk77YIuTLJUNbsNnFpxlT3qLsvqGZYYU6JzRYOE=,0,1.0,,,7.0,2016-03-26,0,1,0,312.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,237.84116666666668,3234.6534999999994,62.0,802.0,66.0,853.0,56.0,770.0,53.0,729.0,0.6666666666666666,0.776084407971864,0.8181818181818182,0.8733880422039859,0.06060606060606061,0.06447831184056271,7.0,14.0,True,True,False,False,False,3.6036540404040407,539.1089166666666,0.4411746111291365
2402,9OxrUpLdJDBAUgpquHECEmFcbUEecwyMWUYsBFRvdyg=,1,13.0,44.0,male,9.0,2006-01-18,1,0,0,4032.0,149.0,1.0,34.0,False,0.0,False,0.0,False,0.0,2899.56255,21802.801366666667,648.0,4424.0,680.0,5234.0,665.0,5081.0,663.0,5032.0,0.9544117647058824,0.9369507069163164,0.9764705882352941,0.9661826518914788,0.016176470588235296,0.02407336645013374,28.0,24.0,True,True,False,True,False,4.2640625735294115,3633.8002277777778,0.7979422005191532
2403,DlyceEUjSLW3MGiY3g37+z3p25oITV5mdZC89mai8EI=,1,18.0,26.0,female,4.0,2016-03-24,0,0,1,314.0,180.0,0.0,29.0,False,0.0,False,0.0,False,0.0,699.7645166666665,2882.1196999999997,179.0,764.0,197.0,839.0,162.0,670.0,157.0,623.0,0.6345177664974619,0.5756853396901073,0.8121827411167513,0.7771156138259833,0.12690355329949238,0.14541120381406436,7.0,6.5,True,True,False,False,False,3.552104145516074,480.3532833333333,1.4567705498144297
2404,YIWqs9Zstl0srU4BI5gLL7ydoH1mU4x6C36PTEJm5j8=,0,1.0,,,7.0,2016-08-17,0,1,0,168.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,259.56488333333334,1432.2617166666669,73.0,338.0,89.0,381.0,53.0,328.0,45.0,316.0,0.1348314606741573,0.7007874015748031,0.5393258426966292,0.8398950131233596,0.25842696629213485,0.09711286089238845,5.0,4.0,True,True,,False,,2.91645936329588,238.71028611111115,1.0873636304575294
2405,kVZjs4J9stQGOQs/kPDKSa3NmA3zxHm1QZEjv/mjjzE=,1,5.0,29.0,female,4.0,2016-01-27,0,0,1,371.0,89.33333333333333,0.0,32.0,False,0.0,False,0.0,False,0.0,2088.651833333333,4812.153333333335,422.0,1152.0,566.0,1418.0,521.0,1165.0,507.0,1110.0,0.8197879858657244,0.6184767277856136,0.8992932862190812,0.7968970380818053,0.05830388692579505,0.13469675599435826,20.0,10.0,True,True,False,False,False,3.690197585394581,802.0255555555558,2.60422104865043
2406,Q9l62GnoE5ejkgpepTEWtAEAkFmL6YQ3zzRK+fcdb9o=,0,13.0,28.0,female,9.0,2009-01-01,0,0,1,2953.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,253.0807833333333,1692.0275666666666,95.0,513.0,111.0,577.0,65.0,442.0,54.0,400.0,0.0990990990990991,0.49740034662045063,0.5135135135135135,0.7313691507798961,0.26126126126126126,0.14904679376083188,7.0,6.833333333333333,True,True,False,False,False,2.2800070570570568,282.0045944444444,0.8974349649583132
2407,VMhd7PV31n2sgxlt33L6D8A9nglK0KkvwlKK8jdfr1k=,0,1.0,,,7.0,2012-04-02,0,1,0,1766.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1531.2994666666666,8077.671283333333,478.0,2434.0,523.0,2603.0,401.0,2056.0,361.0,1912.0,0.5124282982791587,0.5628121398386478,0.745697896749522,0.7729542835190165,0.20267686424474188,0.18248175182481752,9.0,8.333333333333334,True,True,False,False,False,2.927914850223072,1346.2785472222222,1.1374313806204506
2408,VdpZl5LGbTVVeOb+vAHa3LjVr21Vs2/TqicbAXiemuk=,0,22.0,19.0,male,9.0,2016-05-05,1,0,0,272.0,137.53846153846155,0.0,32.0,False,0.0,False,0.0,False,0.0,675.1347666666667,5124.0149833333335,197.0,1324.0,217.0,1533.0,162.0,1210.0,146.0,1110.0,0.45622119815668205,0.548597521200261,0.7096774193548387,0.7592954990215264,0.21658986175115208,0.17742987606001304,17.0,15.666666666666666,True,True,False,False,False,3.111220122887865,854.0024972222222,0.7905536211693162
2409,mQJ3zNeb25NfgYYGME49KEixP79icQp8Yb0ZPsr7N+8=,0,1.0,,,7.0,2015-10-19,0,1,0,471.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,6727.175466666668,45771.993700000006,1432.0,9589.0,1784.0,13167.0,1668.0,11845.0,1641.0,11584.0,0.8632286995515696,0.7898534214323688,0.9282511210762332,0.8902559428875219,0.05773542600896861,0.09159261790840738,27.0,25.833333333333332,True,True,False,True,False,3.7708382660687603,7628.665616666668,0.8818285929284309
2410,7NKbVjuRwRmtoHh4QZSbiqE0U2Cg1v+Gjfp8prYjtuc=,0,6.0,20.0,male,9.0,2014-10-19,1,0,0,836.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,1091.0812666666668,4708.67685,231.0,1142.0,349.0,1527.0,253.0,1124.0,205.0,980.0,0.4068767908309456,0.435494433529797,0.6819484240687679,0.6994106090373281,0.1977077363896848,0.2043222003929273,21.0,15.833333333333334,True,True,False,False,False,3.1263073543457502,784.7794749999999,1.390303010494339
2411,klh4+QGTiGYeRb4vlChf5ABIrsFqt+yCHOrOldlUKBM=,0,1.0,,,7.0,2016-07-06,0,1,0,210.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,478.2196333333333,5915.459333333333,105.0,1293.0,105.0,1325.0,105.0,1302.0,105.0,1298.0,1.0,0.9645283018867925,1.0,0.9818867924528302,0.0,0.014339622641509434,4.0,11.333333333333334,True,False,False,False,False,4.554472698412698,985.9098888888889,0.4850540994900481
2412,r2Aqqi0JW2pam1LL5Mi/yOOHLOKzpS26JaIDGQMERto=,1,12.0,27.0,male,3.0,2012-04-23,1,0,0,1745.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,29.135166666666667,59082.70443333333,8.0,12382.0,8.0,16318.0,7.0,14002.0,7.0,13166.0,0.75,0.6948155411202354,0.875,0.8367446991052825,0.125,0.10951096948155412,1.0,23.5,True,False,False,False,False,3.6418958333333333,9847.117405555555,0.00295875081678514
2413,uAbpEC04fUBHv1mbY9zvPLFZclWIrb3Y5fmXHGp4UfY=,0,1.0,,,7.0,2015-07-19,0,1,0,563.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,5994.717883333333,38263.53923333333,1514.0,9465.0,2260.0,13717.0,1438.0,8855.0,1345.0,8170.0,0.2588495575221239,0.2747685353940366,0.6225663716814159,0.6292192170299629,0.3411504424778761,0.3228111103010862,28.0,30.0,True,True,True,True,False,2.652530036873156,6377.256538888888,0.940015169027181
2414,m0HQtK2c4sKzXx0+ya1teHq409ZnPCMCcltkWTyt2NA=,1,1.0,,,7.0,2016-02-29,0,1,0,338.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.5807333333333333,108.5307,1.0,50.0,1.0,68.0,0.0,33.0,0.0,25.0,-1.0,-0.10294117647058823,0.0,0.4117647058823529,1.0,0.3382352941176471,1.0,1.1666666666666667,True,False,False,False,False,0.5807333333333333,18.088449999999998,0.03210520156969411
2415,AGr2iWLepzGXZqjg671R1KhtgsCuZN/FJAdZrWQ0yzI=,1,1.0,,,3.0,2012-10-20,0,1,0,1565.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,275.69315,1488.2784666666669,66.0,350.0,77.0,422.0,62.0,325.0,60.0,296.0,0.6103896103896104,0.5118483412322274,0.8051948051948052,0.7417061611374408,0.09090909090909091,0.13981042654028436,4.0,4.666666666666667,True,False,False,False,False,3.5804305194805197,248.04641111111115,1.1114579274299785
2416,LjHM10391tNq0gWvKSYrXMBR3CjSyY73Mnilr6gKarQ=,1,6.0,37.0,female,3.0,2012-04-12,0,0,1,1756.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,2966.5749,21761.944966666666,453.0,3450.0,833.0,5876.0,735.0,5114.0,700.0,4851.0,0.7406962785114045,0.7157930565010211,0.858343337334934,0.8454731109598366,0.060024009603841535,0.08662355343771273,21.0,20.666666666666668,True,True,False,False,False,3.561314405762305,3626.9908277777777,0.8179162950399828
2417,Y6vB4zVNZYYoFRotEIW/u0r+UCOVHGyJ8QdRJKvAVeg=,0,1.0,,,7.0,2013-01-16,0,1,0,1477.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,600.4311999999999,2598.2601333333337,32.0,55.0,162.0,642.0,137.0,602.0,135.0,597.0,0.6851851851851852,0.8738317757009346,0.8395061728395061,0.9361370716510904,0.1419753086419753,0.0514018691588785,6.0,3.8333333333333335,True,True,False,False,False,3.7063654320987647,433.0433555555556,1.3865383045300412
2418,0AI2A3pquGkudW45QKU+RAv8+HcNkCi994GXUXj0Fxo=,0,1.0,,,7.0,2016-01-08,0,1,0,390.0,129.0,1.0,41.0,False,0.0,False,0.0,False,0.0,158.83763333333334,1451.4235833333335,57.0,335.0,71.0,521.0,36.0,344.0,31.0,300.0,-0.028169014084507043,0.28982725527831094,0.4647887323943662,0.6295585412667947,0.4225352112676056,0.2821497120921305,5.0,9.833333333333334,True,True,False,False,False,2.237149765258216,241.90393055555558,0.6566145203533795
2419,9xGlQ4qnNQqD2MWk/rVNAdKmf8qOlSPnQP8AWxubPHI=,0,1.0,,,7.0,2013-09-04,0,1,0,1246.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,389.0420833333334,2452.8990666666664,83.0,484.0,118.0,761.0,93.0,559.0,81.0,512.0,0.5338983050847458,0.44152431011826543,0.7457627118644068,0.7069645203679369,0.1440677966101695,0.2325886990801577,7.0,7.0,True,True,False,False,False,3.296966807909605,408.8165111111111,0.9516300657132626
2420,qOvEin6A7Pkgiv9WanTA5D2c4Ta0BPg8un4LE1KkD9M=,1,15.0,48.0,female,3.0,2017-01-06,0,0,1,26.0,,,,,,,,,,77.63703333333333,77.63703333333333,16.0,16.0,21.0,21.0,19.0,19.0,19.0,19.0,0.8095238095238095,0.8095238095238095,0.9047619047619048,0.9047619047619048,0.0,0.0,1.0,0.16666666666666666,True,False,,False,,3.6970015873015876,12.939505555555556,6.0
2421,BFrbHmk9smi38AkdG6cTtl9KG5XHj8IpwD8K7WT9KFk=,0,5.0,38.0,male,9.0,2007-04-23,1,0,0,3572.0,149.0,1.0,34.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
